,Unnamed: 0,avg_relevance_score,clicks,cpc,cpi,cpm,ctr,cvr,dt,fb_account_id,frequency,image_url,impressions,mobile_app_install,reach,spend
69,69,1.28724464102,244,0.164508196174,4.01399998665,2.62747920838,1.59717221968,4.09836065574,20161009,521250254723471,1.4162417725,https://scontent.xx.fbcdn.net/t45.1600-4/12385091_6057389962909_638283811_n.png,15277,10,10787.0,40.1399998665
70,70,0.338289960066,37,0.145405401853,5.37999986857,2.42451548832,1.66741775575,2.7027027027,20161003,521250254723471,1.20926430518,https://scontent.xx.fbcdn.net/t45.1600-4/12409180_6057389968709_94183086_n.png,2219,1,1835.0,5.37999986857
71,71,0.737349399608,51,0.162745098711,4.15000001714,2.39538240527,1.47186147186,3.92156862745,20161004,521250254723471,1.23134328358,https://scontent.xx.fbcdn.net/t45.1600-4/12409180_6057389968709_94183086_n.png,3465,2,2814.0,8.30000003427
72,72,0.976505140638,107,0.127289724423,3.40500012832,2.18935870652,1.7199807105,3.73831775701,20161005,521250254723471,1.28852526926,https://scontent.xx.fbcdn.net/t45.1600-4/12409180_6057389968709_94183086_n.png,6221,4,4828.0,13.6200005133
73,73,0.983122362611,129,0.110232557408,14.2199999057,1.99522939605,1.81001824049,0.77519379845,20161006,521250254723471,1.36454145127,https://scontent.xx.fbcdn.net/t45.1600-4/12409180_6057389968709_94183086_n.png,7127,1,5223.0,14.2199999057
74,74,0.519756854806,55,0.179454543577,3.28999996558,2.75006962851,1.53246029535,5.45454545455,20161007,521250254723471,1.21496276236,https://scontent.xx.fbcdn.net/t45.1600-4/12409180_6057389968709_94183086_n.png,3589,3,2954.0,9.86999989673
75,75,0.924695457309,69,0.130869566233,9.03000007011,2.53224903817,1.93494111049,1.44927536232,20161008,521250254723471,1.27448177269,https://scontent.xx.fbcdn.net/t45.1600-4/12409180_6057389968709_94183086_n.png,3566,1,2798.0,9.03000007011
76,76,0.977337110192,49,0.288163268597,2.82400003225,3.5353029948,1.22684026039,10.2040816327,20161009,521250254723471,1.21250758956,https://scontent.xx.fbcdn.net/t45.1600-4/12409180_6057389968709_94183086_n.png,3994,5,3294.0,14.1200001612
77,77,0.744386880939,151,0.0766887424995,5.79000005871,1.68977092039,2.20341456297,1.32450331126,20161003,521250254723471,1.44975671673,https://scontent.xx.fbcdn.net/t45.1600-4/12532607_6057389965709_724469002_n.png,6853,2,4727.0,11.5800001174
78,78,1.23137255668,206,0.0742718451521,7.65000005066,1.63026106567,2.19499200852,0.970873786408,20161004,521250254723471,1.43173150267,https://scontent.xx.fbcdn.net/t45.1600-4/12532607_6057389965709_724469002_n.png,9385,2,6555.0,15.3000001013
79,79,1.16470586275,150,0.0963333337506,7.22500003129,1.58651735426,1.64690382082,1.33333333333,20161005,521250254723471,1.3288590604,https://scontent.xx.fbcdn.net/t45.1600-4/12532607_6057389965709_724469002_n.png,9108,2,6854.0,14.4500000626
80,80,1.01006289096,66,0.120454545725,3.97500000894,1.87588485556,1.55733836715,3.0303030303,20161006,521250254723471,1.22485549133,https://scontent.xx.fbcdn.net/t45.1600-4/12532607_6057389965709_724469002_n.png,4238,2,3460.0,7.95000001788
81,81,1.29867674888,39,0.271282055821,5.29000008851,2.69829129738,0.994644223412,5.12820512821,20161007,521250254723471,1.20832049307,https://scontent.xx.fbcdn.net/t45.1600-4/12532607_6057389965709_724469002_n.png,3921,2,3245.0,10.580000177
82,82,1.4476010202,50,0.31680000633,3.96000007913,2.50553627278,0.79088895919,8.0,20161008,521250254723471,1.18367346939,https://scontent.xx.fbcdn.net/t45.1600-4/12532607_6057389965709_724469002_n.png,6322,4,5341.0,15.8400003165
83,83,1.57501363288,100,0.183299999684,6.10999998947,2.22748814782,1.21521448536,3.0,20161009,521250254723471,1.30639784093,https://scontent.xx.fbcdn.net/t45.1600-4/12532607_6057389965709_724469002_n.png,8229,3,6299.0,18.3299999684
